CheckingAccountStatus,CreditHistory,Purpose,SavingsAccount,EmploymentDuration,InstallmentRate,PersonalStatus,Guarantor,ResidenceDuration,Property,OtherInstallmentPlans,Housing,ExistingCredits,Job,Dependents,Telephone,ForeignWorker,Risk,AgeCategory,DurationCategory,CreditAmountCategory
4,Delay in paying,Business,< 100 DM,< 1 year,2,Male single,None,2,Car or other,Bank,Own,2,Skilled,2,Yes,No,High Risk,Young,Medium,High
1,Existing credits paid back,Radio/TV,< 100 DM,1 - 4 years,4,Male married/widowed,None,3,Real estate,None,Own,1,Skilled,2,No,No,High Risk,Young,Medium,Low
1,Existing credits paid back,Radio/TV,< 100 DM,1 - 4 years,4,Male single,None,4,Unknown / None,None,Free,1,Skilled,2,Yes,No,High Risk,Young,Long,Medium
1,All credits paid back,Car (new),Unknown / None,1 - 4 years,4,Male single,None,2,Building society savings,Bank,Own,2,Unskilled,1,No,No,High Risk,Senior,Medium,Medium
4,Existing credits paid back,Business,< 100 DM,Unemployed,3,Male single,None,2,Car or other,None,Rent,1,Highly skilled,2,Yes,No,High Risk,Middle-aged,Long,High
2,No credit history,Business,< 100 DM,>= 7 years,2,Female divorced/separated/married,None,4,Unknown / None,Stores,Free,2,Highly skilled,2,Yes,No,High Risk,Senior,Long,High
3,Existing credits paid back,Radio/TV,< 100 DM,1 - 4 years,4,Male single,Co-applicant,2,Real estate,None,Own,1,Skilled,2,No,No,High Risk,Middle-aged,Medium,Medium
1,No credit history,Business,< 100 DM,>= 7 years,2,Male single,None,4,Car or other,None,Rent,2,Skilled,2,No,No,High Risk,Young,Long,High
1,Existing credits paid back,Education,< 100 DM,< 1 year,4,Female divorced/separated/married,None,4,Building society savings,None,Own,1,Skilled,2,No,No,High Risk,Young,Short,Low
1,Existing credits paid back,Repairs,< 100 DM,< 1 year,1,Male divorced/separated,None,1,Unknown / None,Bank,Own,1,Unskilled,2,Yes,No,High Risk,Middle-aged,Long,High
2,No credit history,Others,< 100 DM,1 - 4 years,1,Female divorced/separated/married,None,2,Building society savings,Bank,Own,1,Highly skilled,2,Yes,Yes,High Risk,Middle-aged,Long,High
1,Existing credits paid back,Car (new),< 100 DM,>= 7 years,1,Male single,None,4,Unknown / None,Bank,Own,1,Highly skilled,2,Yes,No,High Risk,Senior,Short,High
2,Existing credits paid back,Furniture/equipment,Unknown / None,>= 7 years,1,Female divorced/separated/married,None,2,Building society savings,None,Own,1,Skilled,2,Yes,No,High Risk,Young,Short,Medium
1,Existing credits paid back,Car (used),< 100 DM,>= 7 years,3,Male single,None,4,Unknown / None,None,Free,1,Skilled,2,Yes,No,High Risk,Middle-aged,Short,High
2,Existing credits paid back,Radio/TV,< 100 DM,< 1 year,1,Male married/widowed,None,1,Building society savings,None,Own,1,Skilled,2,Yes,No,High Risk,Young,Medium,Medium
4,Delay in paying,Business,< 100 DM,1 - 4 years,4,Male married/widowed,None,2,Car or other,None,Own,1,Skilled,2,Yes,No,High Risk,Young,Medium,Medium
2,Critical account,Furniture/equipment,< 100 DM,1 - 4 years,2,Female divorced/separated/married,None,3,Car or other,None,Own,1,Highly skilled,2,Yes,No,High Risk,Middle-aged,Long,High
1,Existing credits paid back,Radio/TV,< 100 DM,1 - 4 years,4,Female divorced/separated/married,None,4,Car or other,Bank,Rent,2,Skilled,2,No,No,High Risk,Young,Medium,Medium
1,Existing credits paid back,Radio/TV,< 100 DM,4 - 7 years,1,Male married/widowed,Guarantor,1,Real estate,None,Own,2,Skilled,2,Yes,No,High Risk,Middle-aged,Long,High
4,Critical account,Business,< 100 DM,Unemployed,4,Male single,None,2,Car or other,Stores,Own,2,Highly skilled,2,Yes,No,High Risk,Senior,Short,Medium
1,Existing credits paid back,Car (new),< 100 DM,>= 7 years,1,Male divorced/separated,None,4,Building society savings,None,Own,1,Highly skilled,2,Yes,Yes,High Risk,Senior,Medium,High
1,Existing credits paid back,Radio/TV,100 <= savings < 500,4 - 7 years,4,Male married/widowed,None,1,Building society savings,None,Own,1,Skilled,2,No,No,High Risk,Young,Short,Low
1,Existing credits paid back,Car (new),< 100 DM,< 1 year,1,Female divorced/separated/married,None,2,Car or other,None,Own,1,Unskilled,2,No,No,High Risk,Young,Medium,Low
2,Existing credits paid back,Car (new),< 100 DM,1 - 4 years,3,Female divorced/separated/married,None,4,Building society savings,None,Rent,1,Unskilled,2,Yes,No,High Risk,Young,Medium,Medium
1,Existing credits paid back,Education,< 100 DM,Unemployed,4,Female divorced/separated/married,None,1,Real estate,None,Own,1,Unemployed,2,No,No,High Risk,Young,Medium,Low
2,Existing credits paid back,Car (used),< 100 DM,>= 7 years,4,Female divorced/separated/married,None,2,Unknown / None,None,Free,1,Highly skilled,2,Yes,No,High Risk,Senior,Medium,High
1,Existing credits paid back,Car (used),Unknown / None,>= 7 years,1,Male single,None,4,Building society savings,None,Free,1,Skilled,1,Yes,No,High Risk,Senior,Medium,High
1,Critical account,Car (new),< 100 DM,>= 7 years,1,Female divorced/separated/married,None,4,Real estate,Bank,Rent,3,Skilled,2,Yes,No,High Risk,Middle-aged,Medium,High
1,No credit history,Radio/TV,< 100 DM,1 - 4 years,4,Male single,None,2,Building society savings,None,Rent,2,Skilled,2,Yes,No,High Risk,Young,Short,High
1,Existing credits paid back,Radio/TV,< 100 DM,1 - 4 years,2,Male single,None,4,Real estate,None,Rent,1,Unskilled,1,No,No,High Risk,Young,Medium,Medium
1,Existing credits paid back,Car (new),< 100 DM,>= 7 years,4,Male single,Co-applicant,1,Real estate,None,Own,1,Skilled,2,No,No,High Risk,Senior,Medium,Medium
4,Critical account,Car (new),Unknown / None,>= 7 years,4,Male single,None,4,Unknown / None,None,Free,1,Highly skilled,2,Yes,No,High Risk,Middle-aged,Medium,High
2,Existing credits paid back,Radio/TV,Unknown / None,Unemployed,2,Male single,None,1,Unknown / None,None,Own,1,Highly skilled,2,Yes,No,High Risk,Senior,Short,High
1,Existing credits paid back,Furniture/equipment,Unknown / None,>= 7 years,4,Male single,None,4,Building society savings,None,Own,1,Skilled,2,No,No,High Risk,Middle-aged,Long,High
